id,chat_id,msg_idx,label,window_text
u02474,chat_00309,9,Cotizando,"<SYS> Falta origen, hora de regreso, por favor. <USR> el 07/05/2025 <SYS> Falta origen, si hay regreso, por favor. <USR> origen Apoquindo 3099, Puerto Montt <SYS> Falta hora, si hay regreso, por favor. <USR> somos 6 personas <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> regreso a las 15:30 <USR> destino Pedro de Valdivia 4101, Valparaíso"
u04353,chat_00544,0,Cotización generada,"<SYS> Falta cantidad de personas, hora, por favor. <USR> a las 19:30 <USR> el 06/08/2025 <SYS> Falta cantidad de personas, destino, por favor. <USR> origen Pedro de Valdivia 376, Santiago <USR> somos 8 personas <SYS> Falta hora de regreso, destino, por favor. <USR> regreso a las 09:45 <SYS> Falta destino, por favor. <USR> destino San Martín 760, Talca"
u01620,chat_00202,3,Cotizando,"<USR> necesito una cotizacion <SYS> Falta hora, origen, por favor. <USR> somos 2 personas"
u03069,chat_00383,12,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta fecha, hora de regreso, por favor. <USR> destino Los Leones 572, Temuco <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> origen San Martín 2030, La Serena <USR> regreso a las 07:15"
u04913,chat_00614,0,Cotización generada,"<SYS> Falta fecha, hora, por favor. <USR> el 23/05/2025 <SYS> Falta destino, hora, por favor. <USR> destino Portugal 1906, Talca <SYS> Falta hora, cantidad de personas, por favor. <USR> a las 07:00 <SYS> Falta cantidad de personas, por favor. <USR> somos 6 personas"
u04064,chat_00507,15,Cotización generada,"<SYS> Falta cantidad de personas, destino, por favor. <USR> el 25/06/2025 <USR> solo ida <SYS> Falta destino, cantidad de personas, por favor. <USR> regreso a las 09:45 <USR> origen Portugal 1152, Talca <SYS> Falta destino, hora, por favor. <USR> somos 8 personas <SYS> Falta destino, hora, por favor. <USR> a las 21:00 <USR> destino Pedro de Valdivia 1155, Valparaíso"
u01595,chat_00199,10,Cotizando,"<USR> necesito una cotizacion <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> destino Vicuña Mackenna 2151, Talca <SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> a las 16:00 <SYS> Falta fecha, si hay regreso, por favor. <USR> regreso a las 19:00"
u03663,chat_00457,14,Cotización generada,"<SYS> Falta cantidad de personas, origen, por favor. <USR> somos 10 personas <SYS> Falta destino, origen, por favor. <USR> el 31/07/2025 <SYS> Falta destino, origen, por favor. <USR> origen 1 norte 4436, Antofagasta <SYS> Falta destino, por favor. <USR> destino Nueva Imperial 4551, Viña del Mar"
u01418,chat_00177,9,Cotizando,"<USR> buenos dias, necesito hablar con un asesor <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> regreso a las 15:30 <SYS> Falta fecha, origen, por favor. <USR> origen Alameda 1031, Santiago <SYS> Falta fecha, destino, por favor. <USR> somos 12 personas"
u04794,chat_00599,9,Cotización generada,"<SYS> Falta cantidad de personas, origen, por favor. <USR> somos 10 personas <SYS> Falta fecha, destino, por favor. <USR> el 21/01/2025 <SYS> Falta hora, hora de regreso, por favor. <USR> destino Nueva Imperial 842, Santiago <USR> regreso a las 12:00 <SYS> Falta hora, origen, por favor. <USR> a las 15:00 <USR> origen Prat 4459, Santiago"
u02221,chat_00277,12,Cotizando,"<SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> a las 14:15 <SYS> Falta fecha, si hay regreso, por favor. <USR> el 13/09/2025 <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> somos 8 personas <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> regreso a las 17:00"
u04228,chat_00528,3,Cotización generada,"<SYS> Falta origen, hora, por favor. <USR> ida y vuelta <SYS> Falta origen, fecha, por favor. <USR> origen Apoquindo 699, Puerto Montt <SYS> Falta destino, hora, por favor. <USR> el 07/08/2025 <USR> a las 12:00 <SYS> Falta destino, por favor. <USR> destino Nueva Imperial 4557, La Serena"
u00183,chat_00022,6,Potencial cliente,"<USR> consulta, hacen viajes privados?"
u01321,chat_00165,8,Cotizando,"<SYS> Falta origen, fecha, por favor. <USR> ida y vuelta <SYS> Falta hora de regreso, fecha, por favor. <USR> regreso a las 14:00 <SYS> Falta fecha, hora, por favor. <USR> somos 5 personas <SYS> Falta origen, fecha, por favor. <USR> origen Vicuña Mackenna 4431, Santiago <USR> a las 08:00"
u02940,chat_00367,11,Cotizando,"<USR> buenos dias, necesito hablar con un asesor <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> origen Los Leones 2160, Rancagua <SYS> Falta fecha, hora, por favor. <USR> destino Apoquindo 676, Talca <SYS> Falta cantidad de personas, fecha, por favor. <USR> ida y vuelta"
u00819,chat_00102,2,Cotizando,"<USR> consulta, hacen viajes privados? 🚌 <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> regreso a las 21:30 <SYS> Falta fecha, cantidad de personas, por favor. <USR> origen Vicuña Mackenna 3906, Temuco"
u02168,chat_00270,7,Cotizando,"<USR> consulta, hacen viajes privados? 😁 <SYS> Falta fecha, destino, por favor. <USR> origen 1 norte 504, Santiago <SYS> Falta destino, fecha, por favor. <USR> solo ida <USR> destino San Martín 2350, Antofagasta <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> somos 6 personas <USR> regreso a las 16:00"
u04893,chat_00611,12,Cotización generada,"<SYS> Falta cantidad de personas, origen, por favor. <USR> solo ida <SYS> Falta origen, destino, por favor. <USR> somos 6 personas <SYS> Falta fecha, origen, por favor. <USR> origen 1 norte 907, Temuco <SYS> Falta destino, fecha, por favor. <USR> el 24/02/2025 <USR> destino Pedro de Valdivia 2281, Valparaíso"
u02332,chat_00291,11,Cotizando,"<SYS> Falta hora de regreso, origen, por favor. <USR> somos 8 personas <SYS> Falta hora de regreso, hora, por favor. <USR> ida y vuelta <SYS> Falta fecha, origen, por favor. <USR> regreso a las 15:15 <SYS> Falta origen, hora, por favor. <USR> el 22/04/2025 <USR> origen Providencia 2202, Viña del Mar"
u03317,chat_00414,4,Cotización generada,"<SYS> Falta fecha, hora, por favor. <USR> solo ida <SYS> Falta hora, destino, por favor. <USR> destino Portugal 250, Santiago <USR> el 01/02/2025 <SYS> Falta hora, hora de regreso, por favor. <USR> a las 12:45 <SYS> Falta hora de regreso, por favor. <USR> regreso a las 18:15"
u04459,chat_00557,10,Cotización generada,"<SYS> Falta destino, hora, por favor. <USR> destino Portugal 2046, Rancagua <SYS> Falta origen, hora, por favor. <USR> el 27/09/2025 <SYS> Falta origen, hora, por favor. <USR> ida y vuelta <SYS> Falta origen, hora, por favor. <USR> a las 08:00 <USR> origen Alameda 2945, Rancagua"
u01831,chat_00228,6,Cotizando,"<USR> necesito una cotizacion <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> ida y vuelta <SYS> Falta origen, destino, por favor. <USR> a las 19:00"
u04249,chat_00531,8,Cotización generada,"<SYS> Falta hora, cantidad de personas, por favor. <USR> destino Pedro de Valdivia 641, Antofagasta <USR> origen Providencia 3617, Valparaíso <SYS> Falta cantidad de personas, hora, por favor. <USR> el 05/02/2025 <USR> somos 4 personas <SYS> Falta hora, hora de regreso, por favor. <USR> regreso a las 11:45 <SYS> Falta hora, por favor. <USR> a las 09:15"
u04966,chat_00620,5,Cotización generada,"<SYS> Falta cantidad de personas, origen, por favor. <USR> el 21/03/2025 <USR> somos 8 personas <SYS> Falta destino, hora, por favor. <USR> a las 13:45 <SYS> Falta origen, destino, por favor. <USR> destino 1 norte 125, Valparaíso <SYS> Falta origen, por favor. <USR> origen Alameda 2351, Temuco"
u04984,chat_00622,7,Cotización generada,"<SYS> Falta destino, si hay regreso, por favor. <USR> a las 09:30 <SYS> Falta cantidad de personas, origen, por favor. <USR> destino Providencia 3112, La Serena <USR> origen Los Leones 3605, La Serena <SYS> Falta fecha, cantidad de personas, por favor. <USR> el 12/04/2025 <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> somos 8 personas <USR> ida y vuelta"
u02682,chat_00335,9,Cotizando,"<SYS> Falta si hay regreso, hora, por favor. <USR> somos 3 personas <USR> origen Nueva Imperial 4640, Santiago <SYS> Falta hora, si hay regreso, por favor. <USR> ida y vuelta <SYS> Falta hora, fecha, por favor. <USR> a las 18:30 <SYS> Falta hora de regreso, fecha, por favor. <USR> el 17/03/2025"
u02370,chat_00296,1,Cotizando,"<USR> hola, quisiera info de traslados? 😁 <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> regreso a las 14:00 <USR> a las 12:00 <SYS> Falta origen, destino, por favor. <USR> origen Providencia 2326, Antofagasta <SYS> Falta fecha, destino, por favor. <USR> destino Los Leones 2872, Viña del Mar"
u00748,chat_00093,11,Potencial cliente,"<USR> buenos dias, necesito hablar con un asesor ⏰"
u01598,chat_00199,13,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta si hay regreso, hora, por favor. <USR> solo ida <USR> destino Pedro de Valdivia 4294, Talca <SYS> Falta cantidad de personas, hora, por favor. <USR> regreso a las 18:45"
u01393,chat_00174,0,Cotizando,"<USR> necesito una cotizacion 🚌 <SYS> Falta fecha, si hay regreso, por favor. <USR> a las 08:15 <SYS> Falta origen, si hay regreso, por favor. <USR> regreso a las 20:15 <SYS> Falta cantidad de personas, fecha, por favor. <USR> el 15/11/2025 <USR> destino Vicuña Mackenna 4677, Viña del Mar"
u03425,chat_00428,0,Cotización generada,"<SYS> Falta hora, si hay regreso, por favor. <USR> el 16/08/2025 <USR> a las 10:15 <SYS> Falta origen, si hay regreso, por favor. <USR> destino Providencia 1381, Viña del Mar <SYS> Falta cantidad de personas, origen, por favor. <USR> solo ida <SYS> Falta origen, cantidad de personas, por favor. <USR> somos 10 personas <USR> origen 1 norte 1478, Valparaíso"
u01590,chat_00198,5,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta destino, cantidad de personas, por favor. <USR> el 09/02/2025 <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> destino Portugal 2233, Rancagua <SYS> Falta hora, cantidad de personas, por favor. <USR> a las 17:15"
u00538,chat_00067,9,Potencial cliente,"<USR> hola, quisiera info de traslados?"
u02930,chat_00366,1,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta si hay regreso, origen, por favor. <USR> somos 5 personas"
u00532,chat_00066,3,Potencial cliente,"<USR> buenos dias, necesito hablar con un asesor"
u00629,chat_00078,4,Potencial cliente,"<USR> consulta, hacen viajes privados?"
u01148,chat_00143,11,Cotizando,"<USR> consulta, hacen viajes privados? <SYS> Falta cantidad de personas, origen, por favor. <USR> el 06/11/2025 <USR> somos 12 personas"
u01522,chat_00190,1,Cotizando,"<SYS> Falta origen, cantidad de personas, por favor. <USR> el 19/08/2025 <SYS> Falta cantidad de personas, origen, por favor. <USR> somos 12 personas <SYS> Falta destino, si hay regreso, por favor. <USR> destino Vicuña Mackenna 3022, Viña del Mar <SYS> Falta si hay regreso, origen, por favor. <USR> solo ida"
u00001,chat_00000,0,Potencial cliente,<USR> necesito una cotizacion
u04310,chat_00538,5,Cotización generada,"<SYS> Falta hora, cantidad de personas, por favor. <USR> regreso a las 12:45 <SYS> Falta cantidad de personas, destino, por favor. <USR> a las 12:45 <USR> el 05/10/2025 <SYS> Falta destino, cantidad de personas, por favor. <USR> somos 10 personas <SYS> Falta destino, por favor. <USR> destino Nueva Imperial 3185, Valparaíso"
u03653,chat_00456,4,Cotización generada,"<SYS> Falta cantidad de personas, origen, por favor. <USR> somos 5 personas <SYS> Falta destino, origen, por favor. <USR> origen Prat 2812, Santiago <SYS> Falta destino, hora de regreso, por favor. <USR> regreso a las 14:30 <SYS> Falta destino, por favor. <USR> destino Prat 849, Santiago"
u03488,chat_00435,15,Cotización generada,"<SYS> Falta hora, hora de regreso, por favor. <USR> a las 16:15 <USR> regreso a las 21:45 <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> el 09/05/2025 <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> ida y vuelta <SYS> Falta cantidad de personas, por favor. <USR> somos 5 personas"
u00184,chat_00022,7,Potencial cliente,<USR> necesito una cotizacion
u03208,chat_00400,7,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta si hay regreso, fecha, por favor. <USR> a las 12:00 <USR> somos 2 personas <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> ida y vuelta"
u04197,chat_00524,4,Cotización generada,"<SYS> Falta origen, hora, por favor. <USR> destino Los Leones 2991, Antofagasta <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> origen 1 norte 1101, Puerto Montt <SYS> Falta si hay regreso, fecha, por favor. <USR> a las 13:15 <USR> regreso a las 21:30 <SYS> Falta si hay regreso, fecha, por favor. <USR> el 21/11/2025 <USR> ida y vuelta"
u02817,chat_00352,0,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta origen, cantidad de personas, por favor. <USR> destino Prat 4923, Valparaíso <SYS> Falta si hay regreso, fecha, por favor. <USR> a las 08:15"
u04075,chat_00509,10,Cotización generada,"<SYS> Falta fecha, origen, por favor. <USR> el 18/11/2025 <SYS> Falta origen, hora de regreso, por favor. <USR> regreso a las 08:30 <USR> origen Alameda 3523, Santiago <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> somos 3 personas <SYS> Falta si hay regreso, por favor. <USR> ida y vuelta"
u01867,chat_00233,10,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta hora, fecha, por favor. <USR> origen Apoquindo 1101, Temuco <USR> el 27/05/2025 <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> a las 14:15 <USR> solo ida"
u01687,chat_00210,6,Cotizando,"<USR> necesito una cotizacion 🚌 <SYS> Falta hora, cantidad de personas, por favor. <USR> el 13/01/2025 <USR> a las 17:15"
u04420,chat_00552,3,Cotización generada,"<SYS> Falta destino, hora de regreso, por favor. <USR> destino 1 norte 891, Temuco <SYS> Falta si hay regreso, hora, por favor. <USR> a las 11:00 <SYS> Falta hora de regreso, si hay regreso, por favor. <USR> regreso a las 11:45 <SYS> Falta si hay regreso, por favor. <USR> solo ida"
u01876,chat_00234,3,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> somos 3 personas <SYS> Falta destino, hora, por favor. <USR> el 21/01/2025 <SYS> Falta destino, si hay regreso, por favor. <USR> destino Portugal 1391, Viña del Mar"
u04917,chat_00614,4,Cotización generada,"<SYS> Falta si hay regreso, hora, por favor. <USR> el 02/07/2025 <SYS> Falta si hay regreso, hora, por favor. <USR> a las 16:45 <USR> destino Alameda 3923, Talca <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> regreso a las 14:45 <SYS> Falta si hay regreso, por favor. <USR> ida y vuelta"
u02132,chat_00266,3,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta cantidad de personas, si hay regreso, por favor. <USR> somos 6 personas <SYS> Falta hora, hora de regreso, por favor. <USR> a las 21:15 <SYS> Falta origen, hora de regreso, por favor. <USR> el 12/05/2025"
u03679,chat_00459,14,Cotización generada,"<SYS> Falta origen, hora de regreso, por favor. <USR> ida y vuelta <USR> a las 13:45 <SYS> Falta origen, hora de regreso, por favor. <USR> origen Providencia 3614, Valparaíso <SYS> Falta destino, hora de regreso, por favor. <USR> destino San Martín 4880, Valparaíso <SYS> Falta hora de regreso, por favor. <USR> regreso a las 11:00"
u03293,chat_00411,12,Cotización generada,"<SYS> Falta hora, origen, por favor. <USR> a las 22:15 <SYS> Falta cantidad de personas, origen, por favor. <USR> somos 5 personas <SYS> Falta hora de regreso, origen, por favor. <USR> origen Portugal 3573, Antofagasta <SYS> Falta hora de regreso, por favor. <USR> regreso a las 09:00"
u01685,chat_00210,4,Cotizando,"<USR> buenos dias, necesito hablar con un asesor ✌️ <SYS> Falta si hay regreso, hora, por favor. <USR> origen 1 norte 1686, Rancagua <SYS> Falta cantidad de personas, hora de regreso, por favor. <USR> solo ida <USR> el 05/11/2025"
u04329,chat_00541,8,Cotización generada,"<SYS> Falta hora de regreso, si hay regreso, por favor. <USR> destino Nueva Imperial 1279, La Serena <SYS> Falta si hay regreso, hora de regreso, por favor. <USR> ida y vuelta <SYS> Falta hora de regreso, fecha, por favor. <USR> regreso a las 22:30 <SYS> Falta fecha, por favor. <USR> el 08/10/2025"
u01392,chat_00173,15,Cotizando,"<USR> necesito una cotizacion 🚌 <SYS> Falta fecha, si hay regreso, por favor. <USR> a las 08:15 <SYS> Falta origen, si hay regreso, por favor. <USR> regreso a las 20:15"
u03969,chat_00496,0,Cotización generada,"<SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> destino Nueva Imperial 1673, Temuco <SYS> Falta cantidad de personas, origen, por favor. <USR> origen 1 norte 1310, Rancagua <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> regreso a las 08:15 <SYS> Falta cantidad de personas, por favor. <USR> somos 4 personas"
u02548,chat_00318,3,Cotizando,"<USR> hola! tienen disponibilidad para la semana? <SYS> Falta origen, cantidad de personas, por favor. <USR> regreso a las 21:45 <USR> origen Prat 1154, Puerto Montt"
u02902,chat_00362,5,Cotizando,"<USR> hola, quisiera info de traslados? <SYS> Falta si hay regreso, cantidad de personas, por favor. <USR> a las 19:00 <USR> solo ida <SYS> Falta fecha, hora de regreso, por favor. <USR> destino Vicuña Mackenna 349, Concepción <SYS> Falta hora de regreso, cantidad de personas, por favor. <USR> el 17/07/2025 <USR> regreso a las 18:30"
